0	-8.44664e-007
0.1	0.00124811
0.2	0.00498251
0.3	0.011165
0.4	0.0197338
0.5	0.0306032
0.6	0.0436643
0.7	0.0587861
0.8	0.0758169
0.9	0.0945855
1	0.114903
1.1	0.136563
1.2	0.159348
1.3	0.183026
1.4	0.207355
1.5	0.232087
1.6	0.256967
1.7	0.281738
1.8	0.306143
1.9	0.329925
2	0.352833
2.1	0.374623
2.2	0.395058
2.3	0.413914
2.4	0.430979
2.5	0.446058
2.6	0.458972
2.7	0.469561
2.8	0.477685
2.9	0.483226
3	0.48609
3.1	0.486206
3.2	0.483527
3.3	0.478031
3.4	0.469722
3.5	0.458628
3.6	0.444805
3.7	0.428329
3.8	0.409303
3.9	0.387854
4	0.364127
4.1	0.338292
4.2	0.310534
4.3	0.281058
4.4	0.250085
4.5	0.217848
4.6	0.184592
4.7	0.150572
4.8	0.11605
4.9	0.0812907
5	0.0465643
5.1	0.0121389
5.2	-0.0217193
5.3	-0.054749
5.4	-0.0866962
5.5	-0.117316
5.6	-0.146376
5.7	-0.173657
5.8	-0.198954
5.9	-0.222082
6	-0.242874
6.1	-0.261182
6.2	-0.276882
6.3	-0.289872
6.4	-0.300073
6.5	-0.307431
6.6	-0.311917
6.7	-0.313526
6.8	-0.312278
6.9	-0.308219
7	-0.301418
7.1	-0.291967
7.2	-0.279981
7.3	-0.265596
7.4	-0.248969
7.5	-0.230274
7.6	-0.209704
7.7	-0.187466
7.8	-0.163779
7.9	-0.138874
8	-0.112993
8.1	-0.0863806
8.2	-0.0592897
8.3	-0.0319734
8.4	-0.00468519
8.5	0.0223239
8.6	0.0488075
8.7	0.0745263
8.8	0.0992497
8.9	0.122759
9	0.144846
9.1	0.165322
9.2	0.18401
9.3	0.200754
9.4	0.215416
9.5	0.227878
9.6	0.238046
9.7	0.245844
9.8	0.251222
9.9	0.254152
10	0.254629
10.1	0.252671
10.2	0.248319
10.3	0.241635
10.4	0.232703
10.5	0.221628
10.6	0.208534
10.7	0.193563
10.8	0.176874
10.9	0.158639
11	0.139047
11.1	0.118294
11.2	0.0965887
11.3	0.0741464
11.4	0.0511872
11.5	0.0279351
11.6	0.00461475
11.7	-0.0185499
11.8	-0.0413383
11.9	-0.0635349
12	-0.0849313
12.1	-0.105329
12.2	-0.124539
12.3	-0.142386
12.4	-0.158709
12.5	-0.173362
12.6	-0.186218
12.7	-0.197165
12.8	-0.206113
12.9	-0.21299
13	-0.217745
13.1	-0.220347
13.2	-0.220788
13.3	-0.219078
13.4	-0.215249
13.5	-0.209353
13.6	-0.201463
13.7	-0.191668
13.8	-0.180077
13.9	-0.166815
14	-0.152021
14.1	-0.13585
14.2	-0.118467
14.3	-0.100051
14.4	-0.0807861
14.5	-0.0608658
14.6	-0.0404878
14.7	-0.0198534
14.8	0.000835161
14.9	0.0213762
15	0.0415708
15.1	0.0612246
15.2	0.0801496
15.3	0.0981661
15.4	0.115104
15.5	0.130806
15.6	0.145125
15.7	0.157931
15.8	0.169109
15.9	0.178558
16	0.186198
16.1	0.191964
16.2	0.195813
16.3	0.197716
16.4	0.197668
16.5	0.195681
16.6	0.191785
16.7	0.18603
16.8	0.178482
16.9	0.169226
17	0.158363
17.1	0.146007
17.2	0.132289
17.3	0.11735
17.4	0.101344
17.5	0.084433
17.6	0.0667881
17.7	0.0485864
17.8	0.0300093
17.9	0.011241
18	-0.00753336
18.1	-0.0261295
18.2	-0.0443661
18.3	-0.062066
18.4	-0.0790583
18.5	-0.0951801
18.6	-0.110278
18.7	-0.124208
18.8	-0.13684
18.9	-0.148058
19	-0.157757
19.1	-0.16585
19.2	-0.172267
19.3	-0.176952
19.4	-0.179868
19.5	-0.180996
19.6	-0.180333
19.7	-0.177895
19.8	-0.173715
19.9	-0.167842
20	-0.160342
20.1	-0.151298
20.2	-0.140806
20.3	-0.128975
20.4	-0.11593
20.5	-0.101805
20.6	-0.0867426
20.7	-0.0708971
20.8	-0.0544278
20.9	-0.0375001
21	-0.0202827
21.1	-0.00294688
21.2	0.0143361
21.3	0.0313961
21.4	0.048066
21.5	0.0641833
21.6	0.0795914
21.7	0.0941417
21.8	0.107695
21.9	0.120121
22	0.131303
22.1	0.141136
22.2	0.14953
22.3	0.156407
22.4	0.161707
22.5	0.165383
22.6	0.167408
22.7	0.167767
22.8	0.166466
22.9	0.163523
23	0.158975
23.1	0.152874
23.2	0.145287
23.3	0.136294
23.4	0.125991
23.5	0.114485
23.6	0.101895
23.7	0.0883488
23.8	0.0739853
23.9	0.0589496
24	0.0433929
24.1	0.0274713
24.2	0.0113436
24.3	-0.00483002
24.4	-0.0208894
24.5	-0.0366761
24.6	-0.0520353
24.7	-0.0668167
24.8	-0.0808766
24.9	-0.0940786
25	-0.106296
25.1	-0.117411
25.2	-0.127318
25.3	-0.135925
25.4	-0.143151
25.5	-0.14893
25.6	-0.15321
25.7	-0.155955
25.8	-0.157143
25.9	-0.156769
26	-0.154843
26.1	-0.151389
26.2	-0.146447
26.3	-0.140072
26.4	-0.132333
26.5	-0.12331
26.6	-0.113099
26.7	-0.101805
26.8	-0.0895431
26.9	-0.076439
27	-0.0626254
27.1	-0.0482417
27.2	-0.0334325
27.3	-0.018346
27.4	-0.0031327
27.5	0.0120562
27.6	0.0270704
27.7	0.0417618
27.8	0.0559858
27.9	0.0696032
28	0.0824813
28.1	0.0944949
28.2	0.105528
28.3	0.115475
28.4	0.124241
28.5	0.131743
28.6	0.137911
28.7	0.142689
28.8	0.146034
28.9	0.147917
29	0.148326
29.1	0.147261
29.2	0.144738
