0	12370000	0	0	-1000000	0	100000
0.1000007039	12367442.05	-2392.776061	9993.694718	-49446.45598	-998783.9887	99927.93308
0.2000127897	12369712.98	-5025.107374	19996.75006	995122.6678	-93558.45115	104774.4826
0.3000155882	12372415.53	-2817.399876	30006.77749	141324.053	989878.6141	100835.7144
0.4000170763	12370291.25	79.73383564	39974.41112	-982690.9835	190201.946	90231.09595
0.5000240424	12367219.54	-1796.140822	49910.14618	-234969.0676	-972321.1341	96856.33385
0.6000267645	12368858.62	-4809.974964	59885.0897	959340.6402	-277124.4167	113435.4164
0.7000297428	12371824.9	-3143.913423	69872.94454	317879.6195	947632.6419	104617.9886
0.8000418693	12370138.73	84.50650905	79766.05223	-935959.712	356968.4722	80950.15398
0.900044877	12366683.94	-1260.791816	89589.72784	-396407.7325	-919081.7222	90275.67522
1.000052689	12367710.97	-4539.081344	99480.40544	901709.2186	-427124.5687	120354.0107
1.100058045	12370814.71	-3373.308335	109402.1421	456400.5164	888555.2473	110309.2972
1.20005845	12369528.59	50.68474704	119180.0568	-874072.8883	490633.3778	72632.4617
1.300059792	12365805.52	-819.8710429	128842.5507	-520759.1438	-855682.903	81342.99997
1.400062974	12366290.67	-4251.308403	138592.9916	837476.9485	-541211.0933	125391.0413
1.50007333	12369442.82	-3503.763212	148402.6159	556168.2209	828884.6309	116735.5074
1.600076883	12368446.53	34.76970829	158024.9406	-819186.4874	578552.6227	64887.29938
1.700079283	12364544.87	-501.6225542	167480.0559	-596945.9461	-805309.4828	71639.19568
1.800080898	12364655.49	-4011.107995	177042.2599	791928.5665	-605057.8968	129437.5798
1.900087343	12367789.35	-3511.224212	186691.6003	607747.3483	791001.6022	122309.5497
2.000097322	12366906.61	88.70265761	196111.139	-791664.9343	616495.6874	56565.88351
2.100104087	12362878.33	-315.9700565	205314.2303	-621081.1079	-787601.8266	62782.3227
2.200107876	12362843.16	-3866.001059	214648.8745	783708.4304	-614694.5278	133984.0796
2.3001145	12365933.56	-3373.777697	224092.0071	602541.4558	794528.3709	125173.7268
2.400122739	12364924.73	249.6102041	233252.8416	-806064.8389	598442.2716	46112.07159
2.50012578	12360814.62	-272.2615713	242160.248	-589501.3835	-811972.2632	56472.6716
2.60013632	12360901.48	-3833.078703	251237.6197	819519.4779	-564502.9775	140442.92
2.700148179	12363919.85	-3071.673805	260428.5828	532805.8475	843160.885	123278.753
2.8001597	12362501.7	524.88294	269267.7721	-865288.6523	510132.4253	32256.1131
2.900164043	12358387.06	-422.9587008	277841.6266	-481621.379	-880311.5852	55608.99453
3.000174779	12358918.9	-3897.731183	286642.9142	893622.4029	-434830.3594	149537.8203
3.10018579	12361753.61	-2558.664209	295529.0919	380414.1785	923236.9969	113659.5809
3.200194387	12359638.07	858.4168746	303976.3261	-947349.1986	335093.9527	15541.51888
3.300206205	12355712.78	-815.1168039	312190.9954	-278970.875	-963400.5064	63519.40767
3.400211856	12356987	-3969.537965	320704.8912	970534.3049	-206528.7674	159402.1052
3.500217044	12359372.48	-1787.972154	329220.0325	127036.9915	992590.6926	92872.60007
3.600217558	12356338.12	1125.607142	337205.1636	-1003395.111	56551.07843	-475.5629235
3.700219903	12352990.42	-1460.005976	345055.5826	22876.24332	-1001311.202	82780.15327
3.800228794	12355163.31	-3878.559869	353268.1533	983595.9403	124706.0653	164278.4935
3.900236566	12356636.36	-754.8739986	361325.0422	-229180.4843	976754.1646	58545.77332
4.000237159	12352657.74	1117.703743	368793.5078	-951545.1103	-323268.6047	-7701.44068
4.100239031	12350490.68	-2344.577317	376306.9578	418782.845	-906310.4126	114988.5415
4.200248802	12353434.64	-3381.052198	384181.4118	837254.3349	534215.6727	153684.0712
4.300256341	12353340.02	419.4718517	391665.1713	-640782.2891	774095.046	13225.64448
4.400266363	12348825.01	563.9817815	398606.4479	-685538.108	-734842.2059	6665.953586
4.500278523	12348537.67	-3226.512021	405834.2897	813608.5509	-569920.4974	152419.6593
4.600288218	12351543.32	-2225.738154	413273.6827	433078.6789	899655.7717	114290.6402
4.70029357	12349326.69	1354.063417	420068.5191	-958463.6649	300892.0421	-28484.7712
4.800299616	12345361.78	-675.3827289	426552.3977	-150421.1619	-992266.768	52726.98679
4.900310494	12347225.95	-3551.645928	433514.6224	989915.0015	25148.35979	171568.7901
5.000320033	12348942.67	-475.434982	440339.988	-204252.4876	983036.8745	43811.23984
5.100322144	12344837.96	1415.686277	446408.5207	-933868.7118	-369474.538	-37118.65896
5.200325251	12342943.12	-2274.448374	452578.0646	525873.0331	-847804.4249	121182.5493
5.30033709	12346132.52	-2728.99983	459178.2705	716103.8205	690704.7823	141852.8181
5.400346745	12345162.41	1227.950037	465181.5757	-823248.3692	575480.8974	-32922.01983
5.500358342	12340718.1	171.2314049	470647.3313	-396816.1207	-923230.2024	13526.2617
5.600362135	12341900.56	-3287.767129	476615.7495	972206.7119	-188955.518	170616.2991
5.700365706	12344242.84	-689.9527401	482583.3682	-34436.38585	1003044.112	52121.43844
5.800376049	12340437.05	1728.642539	487684.5678	-970828.0135	-252607.831	-60681.56098
5.900376168	12338203.19	-1882.121844	492821.0105	457751.0786	-888095.1972	108401.4336
6.000386229	12341478.38	-2572.152616	498476.2878	740360.3535	664646.5361	141815.123
6.100395974	12340623	1455.291353	503485.3297	-826625.8318	569274.6554	-51147.83406
6.20039711	12336227.18	277.2137575	507904.6421	-352575.8361	-941096.8635	5193.57684
6.30040467	12337750.68	-3102.733872	512904.7163	985415.3096	-99114.56798	170683.8304
6.400414294	12339910.1	-133.5544096	517836.6696	-166794.2642	990741.3477	24723.5795
6.500419996	12335815.11	1796.637427	521823.3586	-911705.6144	-416691.8333	-71838.63036
6.600430089	12334390.19	-2121.934141	525990.1831	637668.6426	-766709.7362	124639.0097
6.700441505	12337873.72	-1865.192378	530633.3902	548954.8528	834302.4091	112196.5231
6.800442079	12336037.29	1996.044508	534431.5887	-952898.4087	307900.1829	-84747.27199
6.900448045	12332250.6	-327.6620452	537811.9609	-29383.32066	-1003977.859	34133.26692
7.000452887	12334948.17	-2808.337174	541883.3083	955724.9219	264746.7779	162785.1875
7.100462709	12335949.47	1027.027582	545572.395	-535988.597	849336.4259	-36658.69151
7.200469523	12331464.02	1351.638511	548365.8398	-651315.6946	-763451.1386	-54131.55199
7.300473112	12331963.03	-2601.330883	551660.6473	911549.752	-394036.5108	154312.2735
7.400482956	12335047.93	-473.7902328	555142.3043	89282.91104	1000136.779	41892.54622
7.500494908	12331607.66	2271.572739	557574.1983	-975188.2868	-219205.3822	-104674.762
