0	0	0
0.00999	0.0106116	0.099895
0.01998	0.0212199	0.19976
0.02997	0.031822	0.299565
0.03996	0.0424145	0.399281
0.04995	0.0529943	0.498877
0.05994	0.0635583	0.598324
0.06993	0.0741032	0.697592
0.07992	0.084626	0.796652
0.08991	0.0951236	0.895473
0.0999	0.105593	0.994027
0.10989	0.11603	1.09228
0.11988	0.126433	1.19022
0.12987	0.136799	1.28779
0.13986	0.147123	1.38499
0.14985	0.157404	1.48177
0.15984	0.167638	1.57811
0.16983	0.177823	1.67398
0.17982	0.187954	1.76936
0.18981	0.19803	1.86421
0.1998	0.208047	1.95852
0.20979	0.218003	2.05224
0.21978	0.227895	2.14536
0.22977	0.237719	2.23784
0.23976	0.247474	2.32967
0.24975	0.257156	2.42081
0.25974	0.266762	2.51124
0.26973	0.276291	2.60094
0.27972	0.285738	2.68988
0.28971	0.295103	2.77804
0.2997	0.304381	2.86538
0.30969	0.313571	2.9519
0.31968	0.322671	3.03755
0.32967	0.331677	3.12233
0.33966	0.340587	3.20621
0.34965	0.349399	3.28917
0.35964	0.358111	3.37118
0.36963	0.36672	3.45223
0.37962	0.375224	3.53228
0.38961	0.383622	3.61134
0.3996	0.39191	3.68936
0.40959	0.400088	3.76634
0.41958	0.408152	3.84226
0.42957	0.416101	3.91709
0.43956	0.423934	3.99082
0.44955	0.431647	4.06344
0.45954	0.43924	4.13492
0.46953	0.446711	4.20525
0.47952	0.454058	4.27441
0.48951	0.46128	4.34239
0.4995	0.468374	4.40917
0.50949	0.47534	4.47475
0.51948	0.482175	4.5391
0.52947	0.48888	4.60221
0.53946	0.495452	4.66408
0.54945	0.501889	4.72468
0.55944	0.508192	4.78401
0.56943	0.514358	4.84206
0.57942	0.520387	4.89882
0.58941	0.526278	4.95427
0.5994	0.532029	5.00841
0.60939	0.53764	5.06123
0.61938	0.54311	5.11273
0.62937	0.548439	5.16289
0.63936	0.553624	5.2117
0.64935	0.558667	5.25917
0.65934	0.563566	5.30529
0.66933	0.56832	5.35005
0.67932	0.57293	5.39344
0.68931	0.577395	5.43547
0.6993	0.581714	5.47613
0.70929	0.585887	5.51542
0.71928	0.589915	5.55333
0.72927	0.593796	5.58987
0.73926	0.597531	5.62503
0.74925	0.60112	5.65882
0.75924	0.604562	5.69122
0.76923	0.607858	5.72225
0.77922	0.611009	5.75191
0.78921	0.614013	5.78019
0.7992	0.616871	5.8071
0.80919	0.619584	5.83264
0.81918	0.622153	5.85681
0.82917	0.624576	5.87963
0.83916	0.626855	5.90109
0.84915	0.628991	5.92119
0.85914	0.630984	5.93995
0.86913	0.632834	5.95737
0.87912	0.634543	5.97345
0.88911	0.63611	5.98821
0.8991	0.637538	6.00164
0.90909	0.638825	6.01377
0.91908	0.639975	6.02459
0.92907	0.640986	6.03411
0.93906	0.641861	6.04235
0.94905	0.6426	6.0493
0.95904	0.643205	6.055
0.96903	0.643676	6.05943
0.97902	0.644015	6.06262
0.98901	0.644222	6.06457
0.999	0.644299	6.0653
1.00899	0.644248	6.06482
1.01898	0.644069	6.06313
1.02897	0.643765	6.06027
1.03896	0.643335	6.05622
1.04895	0.642782	6.05102
1.05894	0.642108	6.04467
1.06893	0.641313	6.03718
1.07892	0.640399	6.02858
1.08891	0.639367	6.01887
1.0989	0.63822	6.00807
1.10889	0.636959	5.9962
1.11888	0.635585	5.98327
1.12887	0.634101	5.96929
1.13886	0.632507	5.95429
1.14885	0.630806	5.93827
1.15884	0.628998	5.92126
1.16883	0.627087	5.90327
1.17882	0.625074	5.88432
1.18881	0.62296	5.86442
1.1988	0.620748	5.84359
1.20879	0.618438	5.82185
1.21878	0.616034	5.79922
1.22877	0.613537	5.77571
1.23876	0.610948	5.75134
1.24875	0.60827	5.72613
1.25874	0.605505	5.70009
1.26873	0.602654	5.67326
1.27872	0.599719	5.64563
1.28871	0.596703	5.61724
1.2987	0.593607	5.58809
1.30869	0.590433	5.55821
1.31868	0.587183	5.52762
1.32867	0.58386	5.49633
1.33866	0.580464	5.46437
1.34865	0.576999	5.43174
1.35864	0.573465	5.39848
1.36863	0.569865	5.36459
1.37862	0.566202	5.33011
1.38861	0.562476	5.29503
1.3986	0.55869	5.25939
1.40859	0.554846	5.2232
1.41858	0.550945	5.18649
1.42857	0.546991	5.14926
1.43856	0.542984	5.11153
1.44855	0.538926	5.07334
1.45854	0.53482	5.03468
1.46853	0.530668	4.99559
1.47852	0.52647	4.95608
1.48851	0.52223	4.91617
1.4985	0.517949	4.87587
1.50849	0.513629	4.8352
1.51848	0.509272	4.79418
1.52847	0.50488	4.75283
1.53846	0.500454	4.71117
1.54845	0.495997	4.66921
1.55844	0.49151	4.62697
1.56843	0.486994	4.58446
1.57842	0.482453	4.54171
1.58841	0.477887	4.49873
1.5984	0.473298	4.45553
1.60839	0.468688	4.41213
1.61838	0.464059	4.36856
1.62837	0.459413	4.32481
1.63836	0.45475	4.28092
1.64835	0.450073	4.23689
1.65834	0.445383	4.19274
1.66833	0.440682	4.14849
1.67832	0.435972	4.10415
1.68831	0.431253	4.05973
1.6983	0.426529	4.01525
1.70829	0.421799	3.97073
1.71828	0.417066	3.92617
1.72827	0.412331	3.88159
1.73826	0.407595	3.83701
1.74825	0.40286	3.79244
1.75824	0.398128	3.74789
1.76823	0.393399	3.70337
1.77822	0.388675	3.6589
1.78821	0.383957	3.61449
1.7982	0.379247	3.57015
1.80819	0.374546	3.52589
1.81818	0.369854	3.48173
1.82817	0.365175	3.43768
1.83816	0.360507	3.39374
1.84815	0.355853	3.34993
