0	12370000	0	0	-1000000	0	100000
1.000003739	12367667.03	-4517.749649	99474.519	893340.7005	-444416.2918	120152.205
2.000011657	12366973.53	34.76594753	196106.2505	-770519.31	642639.4152	57572.34576
3.000003857	12358768.77	-3818.28656	286617.5364	862455.2475	-494422.4305	147368.2675
4.000005559	12352881.21	1182.458065	368795.5691	-976945.9826	-235535.4547	-9979.815244
5.00000335	12348987.89	-789.855114	440324.027	-81013.78492	1000092.29	57027.88031
6.000009445	12341182	-2800.613793	498420.7352	829927.4135	545803.3379	152706.2692
7.000004006	12334511	-2888.045871	541809.155	986981.5566	89460.66524	166925.7212
8.000011234	12330683.98	-2584.885221	569415.0698	990867.6131	57845.69008	157592.035
9.000009612	12329695.46	-2183.626812	580419.2187	956284.5458	276477.7579	138130.0721
10.00000145	12331131.3	-1626.451534	574430.3006	860593.038	508089.7102	105945.5963
11.0000117	12334417.88	-1232.25937	551546.906	828849.8023	562688.4279	79935.83943
12.00000147	12338711.15	-1279.837951	512360.6371	970370.6854	250885.9499	73735.83291
13.00000875	12342982.72	-550.8940768	457964.186	807377.3813	-597787.7551	28134.74674
14.00001181	12349403.6	3256.308234	390260.4822	-563589.421	-822168.7798	-128083.8085
15.00000011	12360650.53	2923.692024	311397.5298	-310634.1005	949630.706	-108203.4098
16.00001109	12361975.39	864.100906	222609.0844	619212.3209	-789355.097	-59115.4165
17.00001218	12370231.21	4023.302541	127648.0331	-498095.1839	865526.3863	-112983.4605
18.00001144	12367365.41	2796.437928	28611.63842	104441.7918	-994609.1361	-99219.84948
19.00001093	12371750.98	2424.005015	-71218.36263	371582.8852	927776.0776	-105630.0583
20.00000157	12364613.79	5355.019915	-168775.6766	-656988.6841	-757375.3991	-68908.44458
21.00000388	12363700.93	2428.915294	-261618.6283	611520.0875	787125.8532	-128359.1597
22.00000484	12352908.24	4535.003069	-346126.6443	-93479.19966	-997977.9115	-72812.96129
23.00000461	12349554.43	6922.541872	-421015.2982	-908737.7611	428522.3405	23754.68899
24.00000364	12344135.77	4604.107384	-483312.8488	121588.7428	995121.0368	-70358.36647
25.00001006	12337524.54	3474.896782	-531127.9417	685887.3869	722977.5855	-129853.392
26.00001005	12332938.68	3535.998365	-563376.9516	783892.536	614787.8651	-132470.2724
27.00000603	12331050.3	4132.009718	-579185.5029	672570.8618	739666.0511	-102677.0121
28.00000739	12331605.5	4997.879132	-578041.724	455918.6881	893958.9321	-54548.85517
29.00000714	12334262.24	5628.588518	-559930.1015	331916.0958	948413.8929	-18514.67508
30.00000397	12338618.17	5464.884736	-525347.9551	519724.6856	859844.1867	-23542.0023
31.00000555	12343319.01	4666.507073	-475188.3567	956709.6697	303177.0348	-52823.22922
32.00001053	12347278.27	6121.613538	-410897.7894	510053.7474	-865701.4255	20154.81988
33.00000416	12356177.5	10257.72283	-334949.7531	-988689.8214	-77810.39752	162597.5991
34.00001199	12363871.59	5903.014141	-248946.9159	842294.9687	546780.9363	39620.62014
35.00000234	12365730.03	10521.41399	-155297.0169	-846374.9951	-526462.4918	128400.204
36.00000174	12370092.2	6169.365315	-57197.02179	982567.7837	192832.6621	85884.31166
37.00000689	12370520.56	11425.55344	42684.50398	-957439.6485	291964.5542	89811.01657
38.00000059	12365951.97	7337.27757	141211.6574	766703.5581	-637921.5828	123376.2875
39.00000456	12365033.06	11438.03557	235739.1855	-721464.2992	697823.5539	50314.53767
40.00000256	12356439.75	7536.915517	322913.8295	928294.0347	-351889.5678	156345.5062
41.00000808	12348915.77	12220.38153	400578.3493	-789092.2668	-622347.375	-4139.980338
42.00000158	12345304.8	12338.3695	466813.602	-715200.4605	705716.9546	-21257.50347
43.00001202	12339786.34	10801.8906	519042.5555	7542.000078	1003885.228	46449.61899
44.00000961	12334847.11	10425.29542	555905.5913	276123.2693	963988.6639	66946.21744
45.00000447	12332060.71	10974.29516	576480.2494	182619.5357	987515.571	38250.5214
46.0000072	12331576.37	11950.41482	580164.108	-77445.41236	1001874.977	-15771.48158
47.00000917	12333352.41	12756.99525	566839.0436	-270169.3218	966168.9938	-59380.24158
48.00000461	12337436.71	12850.01167	536916.0564	-182379.8071	986330.5736	-62366.70376
49.00000314	12343041.09	11766.39573	491197.4325	367265.1232	935425.1429	-9804.664191
50.0000063	12347540.27	10463.1437	430784.8266	1003544.442	38405.77472	37729.96447
51.00000373	12351964.52	13879.08465	357682.5064	-211286.3691	-977657.1201	-97696.60069
52.00000106	12363148.14	14741.14649	274553.0357	-424726.5974	903332.7231	-116607.4992
53.00000675	12363787.69	12605.53678	182636.0824	536623.2758	-846726.1081	-71346.74379
54.00000248	12371556.3	14976.49495	85661.12203	-270558.4545	962228.2428	-104474.5503
55.00000013	12367470.37	15108.09732	-14062.90731	-200648.8374	-979730.0311	-99343.3957
56.00000395	12370471.19	13379.01808	-113388.9192	597969.6356	799569.0952	-114549.4525
57.00001031	12362970.58	17107.10992	-209119.9306	-744587.6757	-672676.4478	-55638.02461
58.00000739	12361277.69	14136.0393	-298993.8278	539539.4895	838571.6698	-125278.4662
59.00000172	12350043.52	15172.24575	-379356.2081	251872.4918	-967830.5289	-99319.25932
60.00000886	12344986.25	18627.35241	-449019.6205	-984818.7596	-195470.5314	43855.24062
61.00001163	12340722.55	18229.29231	-505519.8602	-709529.2801	710741.7946	37607.20901
62.00000866	12335972.48	17660.71112	-546963.6437	-366795.4495	935544.7235	14736.64249
63.00000184	12332501.4	17990.4771	-572279.4064	-375213.2495	931662.0554	34940.40751
