0	0	0	0
0.00999	0.0297068	0.0297068	0.00998703
0.01998	0.0593607	0.0593607	0.0199563
0.02997	0.0889088	0.0889088	0.0298899
0.03996	0.118298	0.118298	0.0397704
0.04995	0.147477	0.147477	0.0495799
0.05994	0.176393	0.176393	0.0593011
0.06993	0.204995	0.204995	0.0689167
0.07992	0.233232	0.233232	0.0784094
0.08991	0.261053	0.261053	0.0877625
0.0999	0.288409	0.288409	0.0969593
0.10989	0.315252	0.315252	0.105983
0.11988	0.341533	0.341533	0.114819
0.12987	0.367206	0.367206	0.12345
0.13986	0.392225	0.392225	0.131861
0.14985	0.416546	0.416546	0.140037
0.15984	0.440126	0.440126	0.147965
0.16983	0.462923	0.462923	0.155628
0.17982	0.484896	0.484896	0.163016
0.18981	0.506007	0.506007	0.170113
0.1998	0.526218	0.526218	0.176908
0.20979	0.545494	0.545494	0.183388
0.21978	0.563801	0.563801	0.189542
0.22977	0.581105	0.581105	0.19536
0.23976	0.597378	0.597378	0.200831
0.24975	0.612591	0.612591	0.205945
0.25974	0.626716	0.626716	0.210693
0.26973	0.639729	0.639729	0.215068
0.27972	0.651608	0.651608	0.219062
0.28971	0.662332	0.662332	0.222667
0.2997	0.671883	0.671883	0.225878
0.30969	0.680245	0.680245	0.228689
0.31968	0.687402	0.687402	0.231095
0.32967	0.693343	0.693343	0.233093
0.33966	0.698059	0.698059	0.234678
0.34965	0.701542	0.701542	0.235849
0.35964	0.703787	0.703787	0.236604
0.36963	0.70479	0.70479	0.236941
0.37962	0.70455	0.70455	0.23686
0.38961	0.703069	0.703069	0.236362
0.3996	0.700351	0.700351	0.235449
0.40959	0.696402	0.696402	0.234121
0.41958	0.691229	0.691229	0.232382
0.42957	0.684843	0.684843	0.230235
0.43956	0.677256	0.677256	0.227684
0.44955	0.668482	0.668482	0.224735
0.45954	0.658539	0.658539	0.221392
0.46953	0.647446	0.647446	0.217663
0.47952	0.635222	0.635222	0.213553
0.48951	0.62189	0.62189	0.209071
0.4995	0.607477	0.607477	0.204225
0.50949	0.592007	0.592007	0.199025
0.51948	0.575509	0.575509	0.193478
0.52947	0.558014	0.558014	0.187597
0.53946	0.539553	0.539553	0.18139
0.54945	0.52016	0.52016	0.174871
0.55944	0.49987	0.49987	0.168049
0.56943	0.478719	0.478719	0.160939
0.57942	0.456746	0.456746	0.153552
0.58941	0.433989	0.433989	0.145901
0.5994	0.41049	0.41049	0.138001
0.60939	0.38629	0.38629	0.129866
0.61938	0.361432	0.361432	0.121509
0.62937	0.335959	0.335959	0.112945
0.63936	0.309917	0.309917	0.10419
0.64935	0.283351	0.283351	0.0952588
0.65934	0.256307	0.256307	0.0861669
0.66933	0.228831	0.228831	0.07693
0.67932	0.200972	0.200972	0.0675641
0.68931	0.172777	0.172777	0.0580852
0.6993	0.144293	0.144293	0.0485095
0.70929	0.11557	0.11557	0.0388531
0.71928	0.0866555	0.0866555	0.0291324
0.72927	0.0575979	0.0575979	0.0193636
0.73926	0.0284455	0.0284455	0.00956301
0.74925	-0.000753448	-0.000753448	-0.000253299
0.75924	-0.0299512	-0.0299512	-0.0100692
0.76923	-0.0591004	-0.0591004	-0.0198688
0.77922	-0.088154	-0.088154	-0.0296362
0.78921	-0.117066	-0.117066	-0.0393559
0.7992	-0.145789	-0.145789	-0.0490124
0.80919	-0.174281	-0.174281	-0.0585908
0.81918	-0.202495	-0.202495	-0.0680761
0.82917	-0.230389	-0.230389	-0.0774538
0.83916	-0.257922	-0.257922	-0.0867098
0.84915	-0.285051	-0.285051	-0.0958303
0.85914	-0.311737	-0.311737	-0.104802
0.86913	-0.337942	-0.337942	-0.113611
0.87912	-0.363627	-0.363627	-0.122247
0.88911	-0.388758	-0.388758	-0.130695
0.8991	-0.413299	-0.413299	-0.138945
0.90909	-0.437218	-0.437218	-0.146987
0.91908	-0.460483	-0.460483	-0.154808
0.92907	-0.483065	-0.483065	-0.1624
0.93906	-0.504935	-0.504935	-0.169752
0.94905	-0.526068	-0.526068	-0.176857
0.95904	-0.546438	-0.546438	-0.183705
0.96903	-0.566023	-0.566023	-0.190289
0.97902	-0.584802	-0.584802	-0.196603
0.98901	-0.602756	-0.602756	-0.202638
0.999	-0.619867	-0.619867	-0.208391
1.00899	-0.636119	-0.636119	-0.213855
1.01898	-0.651501	-0.651501	-0.219026
1.02897	-0.665999	-0.665999	-0.2239
1.03896	-0.679604	-0.679604	-0.228474
1.04895	-0.692308	-0.692308	-0.232745
1.05894	-0.704106	-0.704106	-0.236711
1.06893	-0.714993	-0.714993	-0.240371
1.07892	-0.724966	-0.724966	-0.243724
1.08891	-0.734026	-0.734026	-0.24677
1.0989	-0.742174	-0.742174	-0.249509
1.10889	-0.749412	-0.749412	-0.251942
1.11888	-0.755747	-0.755747	-0.254072
1.12887	-0.761183	-0.761183	-0.2559
1.13886	-0.76573	-0.76573	-0.257428
1.14885	-0.769397	-0.769397	-0.258661
1.15884	-0.772195	-0.772195	-0.259602
1.16883	-0.774138	-0.774138	-0.260255
1.17882	-0.775239	-0.775239	-0.260625
1.18881	-0.775515	-0.775515	-0.260718
1.1988	-0.774981	-0.774981	-0.260538
1.20879	-0.773657	-0.773657	-0.260093
1.21878	-0.771561	-0.771561	-0.259388
1.22877	-0.768714	-0.768714	-0.258431
1.23876	-0.765138	-0.765138	-0.257229
1.24875	-0.760855	-0.760855	-0.255789
1.25874	-0.755888	-0.755888	-0.254119
1.26873	-0.750261	-0.750261	-0.252228
1.27872	-0.744	-0.744	-0.250123
1.28871	-0.73713	-0.73713	-0.247813
